ShipmentID,OrderID,WarehouseID,Carrier,ServiceLevel,PromisedDate,ShipDate,DeliveryDate,ShipCost$,DeliveryStatus
SH034034,O034034,W05,UPS,Std,2025-11-23,2025-11-20,2025-11-26,11.44,Late
SH034035,O034035,W01,USPS,Expedited,2025-11-21,2025-11-18,2025-11-20,19.12,OnTime
SH034036,O034036,W03,UPS,Std,2025-12-31,2025-12-28,2026-01-03,9.94,Late
SH034037,O034037,W02,DHL,Std,2025-11-25,2025-11-21,2025-11-26,11.58,Late
SH034038,O034038,W05,UPS,Std,2025-11-30,2025-11-26,2025-12-02,8.89,Late
SH034039,O034039,W04,UPS,Std,2025-12-11,2025-12-07,2025-12-11,11.83,OnTime
SH034040,O034040,W03,DHL,Overnight,2025-11-17,2025-11-18,2025-11-19,32.5,Late
SH034041,O034041,W04,USPS,Std,2025-11-09,2025-11-05,2025-11-12,8.28,Late
SH034042,O034042,W01,FedEx,Std,2025-11-21,2025-11-17,2025-11-22,10.77,Late
SH034043,O034043,W01,FedEx,Expedited,2025-12-24,2025-12-21,2025-12-25,10.03,Late
SH034044,O034044,W02,USPS,Std,2025-12-16,2025-12-12,2025-12-19,10.96,Late
SH034045,O034045,W02,DHL,Expedited,2025-11-06,2025-11-04,2025-11-07,19.82,Late
SH034046,O034046,W02,USPS,BOPIS,2025-12-01,2025-12-03,2025-12-03,0.0,Late
SH034047,O034047,W01,UPS,Std,2025-12-15,2025-12-11,2025-12-17,8.02,Late
SH034048,O034048,W03,FedEx,Overnight,2025-12-25,2025-12-26,2025-12-30,23.43,Late
SH034049,O034049,W01,FedEx,Std,2025-12-23,2025-12-19,2025-12-26,10.52,Late
SH034050,O034050,W04,DHL,Std,2025-12-01,2025-11-28,2025-12-03,7.86,Late
SH034051,O034051,W02,FedEx,Std,2025-11-19,2025-11-15,2025-11-19,9.48,OnTime
SH034052,O034052,W02,FedEx,Expedited,2025-12-24,2025-12-23,2025-12-27,12.69,Late
SH034053,O034053,W03,UPS,Std,2025-12-23,2025-12-19,2025-12-25,8.52,Late
SH034054,O034054,W01,UPS,Expedited,2025-11-27,2025-11-24,2025-11-27,12.53,OnTime
SH034055,O034055,W04,DHL,Std,2025-12-03,2025-11-30,2025-12-07,6.55,Late
SH034056,O034056,W02,DHL,Overnight,2025-12-02,2025-12-02,2025-12-03,33.37,Late
SH034057,O034057,W01,FedEx,Expedited,2025-12-15,2025-12-12,2025-12-14,11.63,OnTime
SH034058,O034058,W05,UPS,Std,2025-11-21,2025-11-18,2025-11-22,8.81,Late
SH034059,O034059,W04,DHL,BOPIS,2025-12-09,2025-12-11,2025-12-11,0.0,Late
SH034060,O034060,W01,FedEx,Std,2025-11-21,2025-11-16,2025-11-23,11.58,Late
SH034061,O034061,W02,UPS,Overnight,2025-11-25,2025-11-24,2025-11-25,21.13,OnTime
SH034062,O034062,W02,USPS,Overnight,2025-11-13,2025-11-12,2025-11-13,32.66,OnTime
SH034063,O034063,W03,UPS,Std,2026-01-10,2026-01-05,2026-01-09,7.04,OnTime
SH034064,O034064,W01,FedEx,Std,2025-12-14,2025-12-11,2025-12-16,6.18,Late
SH034065,O034065,W04,USPS,Std,2025-12-22,2025-12-19,2025-12-25,7.37,Late
SH034066,O034066,W03,DHL,Std,2025-12-26,2025-12-23,2025-12-28,9.06,Late
SH034067,O034067,W01,FedEx,Expedited,2025-12-24,2025-12-21,2025-12-24,19.24,OnTime
SH034068,O034068,W01,FedEx,Std,2025-11-08,2025-11-04,2025-11-08,6.94,OnTime
SH034069,O034069,W01,UPS,Overnight,2025-11-13,2025-11-13,2025-11-14,30.15,Late
SH034070,O034070,W03,FedEx,Std,2026-01-10,2026-01-07,2026-01-13,6.05,Late
SH034071,O034071,W04,DHL,Expedited,2025-12-30,2025-12-28,2025-12-30,11.79,OnTime
SH034072,O034072,W03,USPS,Std,2025-12-12,2025-12-07,2025-12-13,5.99,Late
SH034073,O034073,W02,FedEx,Std,2025-12-06,2025-12-01,2025-12-07,5.28,Late
SH034074,O034074,W03,DHL,Std,2025-11-14,2025-11-11,2025-11-16,9.81,Late
SH034075,O034075,W01,UPS,Expedited,2025-11-11,2025-11-09,2025-11-11,10.17,OnTime
SH034076,O034076,W05,UPS,Expedited,2026-01-02,2025-12-30,2026-01-01,17.87,OnTime
SH034077,O034077,W04,FedEx,Overnight,2025-11-25,2025-11-24,2025-11-25,31.5,OnTime
SH034078,O034078,W02,UPS,Std,2025-12-06,2025-12-02,2025-12-08,8.94,Late
SH034079,O034079,W04,DHL,Std,2025-12-07,2025-12-02,2025-12-08,8.32,Late
SH034080,O034080,W04,FedEx,Std,2025-12-29,2025-12-25,2025-12-29,10.72,OnTime
SH034081,O034081,W03,USPS,Std,2025-12-01,2025-11-26,2025-12-01,5.37,OnTime
SH034082,O034082,W02,FedEx,Std,2025-12-13,2025-12-10,2025-12-14,10.48,Late
SH034083,O034083,W03,USPS,Overnight,2025-12-24,2025-12-25,2025-12-26,19.53,Late
SH034084,O034084,W04,DHL,Expedited,2025-12-30,2025-12-29,2025-12-31,11.1,Late
SH034085,O034085,W04,USPS,Std,2025-12-03,2025-11-30,2025-12-05,7.9,Late
SH034086,O034086,W03,FedEx,Std,2025-12-03,2025-11-30,2025-12-06,4.11,Late
SH034087,O034087,W03,UPS,Std,2025-12-03,2025-11-30,2025-12-06,4.85,Late
SH034088,O034088,W04,FedEx,BOPIS,2026-01-03,2026-01-05,2026-01-05,0.0,Late
SH034089,O034089,W02,FedEx,Overnight,2025-11-20,2025-11-21,2025-11-22,20.32,Late
SH034090,O034090,W03,USPS,Std,2025-12-06,2025-12-01,2025-12-07,5.46,Late
SH034091,O034091,W03,USPS,Overnight,2026-01-05,2026-01-06,2026-01-07,27.66,Late
SH034092,O034092,W04,FedEx,Expedited,2025-12-04,2025-12-02,2025-12-05,9.31,Late
SH034093,O034093,W02,USPS,Std,2025-11-29,2025-11-26,2025-11-30,7.31,Late
SH034094,O034094,W02,UPS,Expedited,2025-11-09,2025-11-06,2025-11-09,12.05,OnTime
SH034095,O034095,W04,UPS,Expedited,2025-12-03,2025-12-02,2025-12-05,17.93,Late
SH034096,O034096,W05,FedEx,Std,2025-12-25,2025-12-20,2025-12-25,6.83,OnTime
SH034097,O034097,W05,FedEx,Expedited,2025-11-10,2025-11-07,2025-11-10,10.89,OnTime
SH034098,O034098,W01,UPS,Std,2025-12-06,2025-12-03,2025-12-10,10.02,Late
SH034099,O034099,W02,DHL,Std,2025-12-13,2025-12-10,2025-12-16,7.21,Late
SH034100,O034100,W05,FedEx,Expedited,2025-12-25,2025-12-23,2025-12-26,11.97,Late
SH034101,O034101,W01,FedEx,Expedited,2025-11-11,2025-11-09,2025-11-12,14.94,Late
SH034102,O034102,W04,FedEx,Std,2025-11-17,2025-11-13,2025-11-20,9.01,Late
SH034103,O034103,W04,FedEx,Overnight,2025-11-25,2025-11-24,2025-11-25,22.96,OnTime
SH034104,O034104,W05,FedEx,Overnight,2026-01-05,2026-01-04,2026-01-05,27.12,OnTime
SH034105,O034105,W02,USPS,Expedited,2025-12-26,2025-12-24,2025-12-26,17.85,OnTime
SH034106,O034106,W04,UPS,Std,2025-12-04,2025-11-29,2025-12-06,6.34,Late
SH034107,O034107,W03,UPS,Expedited,2025-12-01,2025-11-28,2025-12-01,14.82,OnTime
SH034108,O034108,W03,DHL,Expedited,2025-12-16,2025-12-15,2025-12-18,18.77,Late
SH034109,O034109,W02,UPS,Std,2025-12-03,2025-11-29,2025-12-06,5.28,Late
SH034110,O034110,W02,DHL,Std,2025-12-03,2025-11-30,2025-12-06,5.17,Late
SH034111,O034111,W05,USPS,Std,2025-12-25,2025-12-20,2025-12-27,5.35,Late
SH034112,O034112,W02,UPS,Std,2025-11-27,2025-11-22,2025-11-27,7.27,OnTime
SH034113,O034113,W02,DHL,Std,2025-11-25,2025-11-22,2025-11-27,11.91,Late
SH034114,O034114,W05,DHL,Expedited,2025-11-15,2025-11-13,2025-11-15,14.05,OnTime
SH034115,O034115,W02,USPS,Std,2025-12-26,2025-12-23,2025-12-27,7.6,Late
SH034116,O034116,W01,DHL,Expedited,2025-12-24,2025-12-22,2025-12-24,10.92,OnTime
SH034117,O034117,W03,USPS,BOPIS,2025-12-26,2025-12-26,2025-12-26,0.0,OnTime
SH034118,O034118,W04,FedEx,BOPIS,2025-12-14,2025-12-15,2025-12-15,0.0,Late
SH034119,O034119,W01,FedEx,Expedited,2025-11-23,2025-11-22,2025-11-24,11.74,Late
SH034120,O034120,W03,UPS,Std,2026-01-04,2026-01-01,2026-01-08,5.23,Late
SH034121,O034121,W04,FedEx,Expedited,2025-11-28,2025-11-27,2025-11-30,18.54,Late
SH034122,O034122,W04,USPS,Expedited,2025-12-18,2025-12-16,2025-12-18,9.71,OnTime
SH034123,O034123,W05,USPS,Std,2025-11-06,2025-11-01,2025-11-08,4.21,Late
SH034124,O034124,W02,DHL,Std,2025-11-29,2025-11-24,2025-11-28,8.59,OnTime
SH034125,O034125,W02,UPS,Std,2026-01-08,2026-01-05,2026-01-09,11.87,Late
SH034126,O034126,W01,FedEx,Overnight,2025-11-23,2025-11-24,2025-11-25,26.2,Late
SH034127,O034127,W01,FedEx,Std,2026-01-08,2026-01-03,2026-01-07,11.91,OnTime
SH034128,O034128,W01,FedEx,BOPIS,2025-11-20,2025-11-21,2025-11-21,0.0,Late
SH034129,O034129,W04,DHL,Expedited,2025-11-06,2025-11-04,2025-11-06,12.25,OnTime
SH034130,O034130,W03,USPS,Std,2025-11-18,2025-11-14,2025-11-19,6.49,Late
SH034131,O034131,W03,USPS,Expedited,2025-11-21,2025-11-20,2025-11-23,17.43,Late
SH034132,O034132,W03,FedEx,Std,2025-11-24,2025-11-21,2025-11-28,4.75,Late
SH034133,O034133,W04,USPS,Std,2025-12-25,2025-12-22,2025-12-27,6.5,Late
SH034134,O034134,W05,FedEx,Std,2025-12-09,2025-12-04,2025-12-09,4.67,OnTime
SH034135,O034135,W03,DHL,Expedited,2025-12-24,2025-12-23,2025-12-26,15.89,Late
SH034136,O034136,W01,DHL,Std,2025-11-26,2025-11-21,2025-11-26,8.59,OnTime
SH034137,O034137,W04,DHL,Std,2025-11-07,2025-11-03,2025-11-08,4.31,Late
SH034138,O034138,W01,UPS,Overnight,2025-12-11,2025-12-10,2025-12-11,28.23,OnTime
SH034139,O034139,W02,UPS,Expedited,2025-12-23,2025-12-21,2025-12-23,17.56,OnTime
SH034140,O034140,W05,USPS,Std,2025-12-03,2025-11-28,2025-12-02,8.38,OnTime
SH034141,O034141,W05,UPS,Std,2025-12-23,2025-12-19,2025-12-25,6.4,Late
SH034142,O034142,W04,USPS,Std,2025-11-22,2025-11-18,2025-11-24,11.13,Late
SH034143,O034143,W04,USPS,Expedited,2025-12-14,2025-12-12,2025-12-15,16.26,Late
SH034144,O034144,W02,USPS,Expedited,2025-12-26,2025-12-24,2025-12-26,12.29,OnTime
SH034145,O034145,W02,UPS,Std,2025-11-24,2025-11-19,2025-11-25,10.96,Late
SH034146,O034146,W04,FedEx,Expedited,2025-12-02,2025-11-29,2025-12-02,16.82,OnTime
SH034147,O034147,W03,USPS,Std,2025-12-26,2025-12-23,2025-12-29,5.08,Late
SH034148,O034148,W02,USPS,Std,2025-12-03,2025-11-28,2025-12-02,10.98,OnTime
SH034149,O034149,W05,FedEx,Std,2025-12-07,2025-12-02,2025-12-07,8.65,OnTime
SH034150,O034150,W02,UPS,Std,2025-11-06,2025-11-02,2025-11-06,8.38,OnTime
SH034151,O034151,W01,FedEx,Expedited,2025-12-01,2025-11-30,2025-12-02,16.66,Late
SH034152,O034152,W04,FedEx,Std,2025-11-29,2025-11-26,2025-11-30,7.67,Late
SH034153,O034153,W04,USPS,Expedited,2025-11-12,2025-11-10,2025-11-12,19.49,OnTime
SH034154,O034154,W01,FedEx,Std,2025-12-20,2025-12-16,2025-12-21,11.17,Late
SH034155,O034155,W01,UPS,Expedited,2025-12-04,2025-12-01,2025-12-03,9.05,OnTime
SH034156,O034156,W01,UPS,Expedited,2025-12-04,2025-12-03,2025-12-06,16.73,Late
SH034157,O034157,W05,FedEx,Std,2025-11-26,2025-11-21,2025-11-27,6.46,Late
SH034158,O034158,W04,FedEx,Std,2025-11-24,2025-11-19,2025-11-23,5.67,OnTime
SH034159,O034159,W01,FedEx,Std,2025-12-27,2025-12-24,2025-12-31,7.55,Late
SH034160,O034160,W01,DHL,Std,2025-12-29,2025-12-25,2026-01-01,11.46,Late
SH034161,O034161,W03,DHL,Std,2025-11-19,2025-11-14,2025-11-18,5.83,OnTime
SH034162,O034162,W03,UPS,Std,2025-11-07,2025-11-02,2025-11-07,9.17,OnTime
SH034163,O034163,W04,FedEx,Std,2025-12-30,2025-12-26,2025-12-30,4.9,OnTime
SH034164,O034164,W03,USPS,Overnight,2025-11-17,2025-11-16,2025-11-17,34.67,OnTime
SH034165,O034165,W04,USPS,Std,2025-12-21,2025-12-18,2025-12-25,11.06,Late
SH034166,O034166,W04,FedEx,Expedited,2025-11-19,2025-11-16,2025-11-18,19.45,OnTime
SH034167,O034167,W01,USPS,Std,2025-12-03,2025-11-29,2025-12-04,9.52,Late
SH034168,O034168,W03,USPS,Expedited,2025-11-05,2025-11-02,2025-11-05,15.5,OnTime
SH034169,O034169,W02,USPS,Std,2025-12-30,2025-12-25,2025-12-30,11.59,OnTime
SH034170,O034170,W05,USPS,Std,2025-11-20,2025-11-16,2025-11-23,9.54,Late
SH034171,O034171,W01,FedEx,Expedited,2025-12-02,2025-11-30,2025-12-02,10.64,OnTime
SH034172,O034172,W04,UPS,Std,2026-01-04,2025-12-31,2026-01-07,6.74,Late
SH034173,O034173,W02,FedEx,Std,2025-12-03,2025-11-29,2025-12-06,5.84,Late
SH034174,O034174,W03,FedEx,Std,2025-12-03,2025-11-28,2025-12-03,9.66,OnTime
SH034175,O034175,W04,UPS,Expedited,2025-11-21,2025-11-18,2025-11-20,11.03,OnTime
SH034176,O034176,W02,FedEx,Expedited,2025-12-18,2025-12-17,2025-12-20,9.06,Late
SH034177,O034177,W02,DHL,Expedited,2026-01-03,2026-01-01,2026-01-03,10.64,OnTime
SH034178,O034178,W02,FedEx,BOPIS,2025-12-04,2025-12-06,2025-12-06,0.0,Late
SH034179,O034179,W03,USPS,Expedited,2025-12-04,2025-12-03,2025-12-06,10.19,Late
SH034180,O034180,W04,DHL,Std,2025-12-28,2025-12-23,2025-12-30,4.49,Late
SH034181,O034181,W05,DHL,Expedited,2025-12-09,2025-12-08,2025-12-10,18.44,Late
SH034182,O034182,W04,FedEx,Std,2025-11-09,2025-11-05,2025-11-10,10.31,Late
SH034183,O034183,W03,USPS,Std,2025-11-24,2025-11-19,2025-11-26,10.59,Late
SH034184,O034184,W05,FedEx,Std,2025-12-06,2025-12-03,2025-12-10,8.68,Late
SH034185,O034185,W03,FedEx,Std,2025-12-03,2025-11-29,2025-12-06,6.23,Late
SH034186,O034186,W02,DHL,Std,2025-11-26,2025-11-23,2025-11-27,11.39,Late
SH034187,O034187,W04,DHL,BOPIS,2025-12-23,2025-12-25,2025-12-25,0.0,Late
SH034188,O034188,W04,FedEx,Std,2025-12-11,2025-12-06,2025-12-11,10.58,OnTime
SH034189,O034189,W03,UPS,Std,2025-12-01,2025-11-28,2025-12-04,5.46,Late
SH034190,O034190,W05,DHL,Std,2025-11-29,2025-11-25,2025-12-01,11.72,Late
SH034191,O034191,W03,USPS,Expedited,2025-12-01,2025-11-30,2025-12-03,14.56,Late
SH034192,O034192,W03,DHL,Std,2025-11-27,2025-11-22,2025-11-28,9.44,Late
SH034193,O034193,W03,UPS,Std,2025-12-06,2025-12-02,2025-12-08,10.48,Late
SH034194,O034194,W03,USPS,Std,2025-12-03,2025-11-28,2025-12-05,10.47,Late
SH034195,O034195,W02,UPS,Std,2025-12-12,2025-12-07,2025-12-12,5.5,OnTime
SH034196,O034196,W01,USPS,Overnight,2025-12-23,2025-12-22,2025-12-24,26.99,Late
SH034197,O034197,W04,FedEx,Expedited,2025-12-28,2025-12-26,2025-12-29,9.23,Late
SH034198,O034198,W01,FedEx,Std,2025-12-21,2025-12-16,2025-12-21,10.98,OnTime
SH034199,O034199,W03,UPS,Overnight,2025-11-27,2025-11-27,2025-11-28,29.33,Late
SH034200,O034200,W05,DHL,Std,2025-12-26,2025-12-21,2025-12-28,6.63,Late
SH034201,O034201,W05,DHL,Overnight,2025-11-23,2025-11-22,2025-11-23,22.39,OnTime
SH034202,O034202,W05,UPS,Std,2025-12-03,2025-11-29,2025-12-03,7.15,OnTime
SH034203,O034203,W02,DHL,Std,2025-12-28,2025-12-23,2025-12-30,4.6,Late
SH034204,O034204,W03,USPS,Std,2025-11-28,2025-11-24,2025-12-01,8.06,Late
SH034205,O034205,W01,USPS,Expedited,2025-11-28,2025-11-27,2025-11-30,17.57,Late
SH034206,O034206,W05,UPS,Std,2025-12-26,2025-12-23,2026-01-01,11.9,Late
SH034207,O034207,W05,FedEx,Std,2025-12-07,2025-12-02,2025-12-08,8.78,Late
SH034208,O034208,W04,USPS,Std,2025-12-06,2025-12-02,2025-12-06,6.26,OnTime
SH034209,O034209,W04,USPS,Expedited,2025-11-10,2025-11-08,2025-11-11,14.02,Late
SH034210,O034210,W01,USPS,Std,2025-12-03,2025-11-30,2025-12-05,4.14,Late
SH034211,O034211,W01,DHL,Std,2025-11-30,2025-11-25,2025-12-02,5.89,Late
SH034212,O034212,W01,UPS,Expedited,2025-12-12,2025-12-09,2025-12-11,19.54,OnTime
SH034213,O034213,W03,DHL,Expedited,2025-12-29,2025-12-26,2025-12-29,13.11,OnTime
SH034214,O034214,W03,DHL,Std,2025-11-11,2025-11-08,2025-11-12,11.52,Late
SH034215,O034215,W02,DHL,Std,2025-12-30,2025-12-25,2025-12-30,7.28,OnTime
SH034216,O034216,W03,USPS,Expedited,2026-01-07,2026-01-04,2026-01-07,17.24,OnTime
SH034217,O034217,W03,USPS,Std,2025-12-25,2025-12-20,2025-12-27,9.81,Late
SH034218,O034218,W03,FedEx,Std,2025-11-15,2025-11-11,2025-11-15,11.91,OnTime
SH034219,O034219,W04,FedEx,Std,2025-12-25,2025-12-21,2025-12-27,10.96,Late
SH034220,O034220,W03,USPS,Overnight,2025-11-27,2025-11-26,2025-11-27,33.35,OnTime
SH034221,O034221,W03,UPS,Std,2026-01-06,2026-01-03,2026-01-08,10.88,Late
SH034222,O034222,W02,USPS,Expedited,2025-11-19,2025-11-18,2025-11-21,11.27,Late
SH034223,O034223,W02,DHL,Std,2025-11-25,2025-11-21,2025-11-25,6.71,OnTime
SH034224,O034224,W05,DHL,Overnight,2025-12-18,2025-12-19,2025-12-20,27.09,Late
SH034225,O034225,W01,DHL,Std,2025-12-06,2025-12-03,2025-12-09,5.34,Late
SH034226,O034226,W02,USPS,Std,2025-12-29,2025-12-26,2026-01-02,11.12,Late
SH034227,O034227,W05,FedEx,Std,2025-11-15,2025-11-10,2025-11-16,5.59,Late
SH034228,O034228,W04,DHL,Std,2025-11-10,2025-11-05,2025-11-09,9.52,OnTime
SH034229,O034229,W03,FedEx,Std,2025-12-06,2025-12-01,2025-12-08,9.91,Late
SH034230,O034230,W01,UPS,Expedited,2025-11-26,2025-11-24,2025-11-26,18.95,OnTime
SH034231,O034231,W05,USPS,Std,2026-01-02,2025-12-30,2026-01-03,6.7,Late
SH034232,O034232,W02,UPS,Std,2025-12-07,2025-12-02,2025-12-09,11.26,Late
SH034233,O034233,W05,FedEx,Std,2025-11-28,2025-11-24,2025-11-28,6.72,OnTime
SH034234,O034234,W04,UPS,Std,2025-12-17,2025-12-12,2025-12-16,9.49,OnTime
SH034235,O034235,W02,USPS,BOPIS,2025-12-07,2025-12-07,2025-12-07,0.0,OnTime
SH034236,O034236,W03,USPS,Expedited,2026-01-06,2026-01-03,2026-01-05,17.01,OnTime
SH034237,O034237,W01,FedEx,Std,2025-12-29,2025-12-25,2025-12-31,11.66,Late
SH034238,O034238,W05,UPS,Std,2025-11-17,2025-11-13,2025-11-19,5.49,Late
SH034239,O034239,W03,DHL,Overnight,2025-12-02,2025-12-02,2025-12-03,26.47,Late
SH034240,O034240,W05,UPS,Std,2025-11-17,2025-11-12,2025-11-16,4.24,OnTime
SH034241,O034241,W05,USPS,Expedited,2025-11-29,2025-11-28,2025-11-30,13.81,Late
SH034242,O034242,W05,UPS,Std,2025-12-28,2025-12-24,2025-12-31,10.73,Late
SH034243,O034243,W04,DHL,Std,2025-12-06,2025-12-02,2025-12-09,9.36,Late
SH034244,O034244,W01,DHL,Std,2025-11-16,2025-11-13,2025-11-18,11.24,Late
SH034245,O034245,W05,DHL,Std,2025-12-28,2025-12-25,2025-12-29,11.06,Late
SH034246,O034246,W05,DHL,Std,2025-12-18,2025-12-13,2025-12-17,4.02,OnTime
SH034247,O034247,W02,FedEx,Expedited,2026-01-08,2026-01-07,2026-01-09,15.51,Late
SH034248,O034248,W01,FedEx,Std,2025-11-16,2025-11-12,2025-11-18,11.38,Late
SH034249,O034249,W05,USPS,Expedited,2025-12-18,2025-12-15,2025-12-17,16.98,OnTime
SH034250,O034250,W05,UPS,Expedited,2025-12-04,2025-12-03,2025-12-06,11.67,Late
SH034251,O034251,W05,USPS,Std,2025-11-30,2025-11-27,2025-12-01,8.08,Late
SH034252,O034252,W01,DHL,Expedited,2025-12-01,2025-11-29,2025-12-01,9.63,OnTime
SH034253,O034253,W03,DHL,Std,2025-12-07,2025-12-03,2025-12-09,4.14,Late
SH034254,O034254,W01,UPS,Std,2025-12-06,2025-12-02,2025-12-06,10.24,OnTime
SH034255,O034255,W03,DHL,Std,2025-11-15,2025-11-10,2025-11-14,9.1,OnTime
SH034256,O034256,W05,USPS,Std,2025-11-17,2025-11-12,2025-11-19,4.02,Late
SH034257,O034257,W01,FedEx,Std,2025-11-24,2025-11-19,2025-11-23,10.94,OnTime
SH034258,O034258,W01,DHL,Std,2025-12-03,2025-11-28,2025-12-03,5.99,OnTime
SH034259,O034259,W02,USPS,Overnight,2025-12-24,2025-12-23,2025-12-24,27.27,OnTime
SH034260,O034260,W03,FedEx,Std,2026-01-08,2026-01-05,2026-01-09,7.37,Late
SH034261,O034261,W02,UPS,Std,2025-12-06,2025-12-03,2025-12-10,11.12,Late
SH034262,O034262,W02,FedEx,Std,2025-11-14,2025-11-10,2025-11-16,9.2,Late
SH034263,O034263,W01,DHL,Std,2025-12-06,2025-12-01,2025-12-08,9.76,Late
SH034264,O034264,W03,UPS,Std,2025-12-29,2025-12-24,2025-12-28,10.43,OnTime
SH034265,O034265,W01,DHL,Expedited,2025-12-27,2025-12-24,2025-12-29,15.56,Late
SH034266,O034266,W04,USPS,Std,2025-12-11,2025-12-07,2025-12-12,8.21,Late
SH034267,O034267,W04,USPS,BOPIS,2025-11-25,2025-11-25,2025-11-25,0.0,OnTime
SH034268,O034268,W03,USPS,Expedited,2025-12-25,2025-12-22,2025-12-25,9.3,OnTime
SH034269,O034269,W02,UPS,Std,2026-01-06,2026-01-02,2026-01-08,9.32,Late
SH034270,O034270,W04,USPS,Expedited,2025-12-23,2025-12-22,2025-12-25,14.61,Late
SH034271,O034271,W03,DHL,Expedited,2026-01-01,2025-12-31,2026-01-03,14.36,Late
SH034272,O034272,W03,USPS,Std,2025-12-28,2025-12-25,2025-12-31,9.76,Late
SH034273,O034273,W05,DHL,Std,2025-12-25,2025-12-21,2025-12-28,9.23,Late
SH034274,O034274,W03,DHL,Expedited,2026-01-05,2026-01-04,2026-01-06,15.45,Late
SH034275,O034275,W03,FedEx,Std,2025-12-06,2025-12-02,2025-12-09,8.59,Late
SH034276,O034276,W05,UPS,Std,2025-12-22,2025-12-19,2025-12-26,4.42,Late
SH034277,O034277,W02,UPS,Std,2025-12-25,2025-12-21,2025-12-26,4.68,Late
SH034278,O034278,W01,UPS,Expedited,2025-12-12,2025-12-10,2025-12-13,14.78,Late
SH034279,O034279,W04,USPS,Std,2025-12-03,2025-11-30,2025-12-06,9.11,Late
SH034280,O034280,W02,FedEx,BOPIS,2025-11-26,2025-11-27,2025-11-27,0.0,Late
SH034281,O034281,W02,FedEx,Expedited,2025-12-04,2025-12-03,2025-12-05,10.19,Late
SH034282,O034282,W05,USPS,Overnight,2025-12-18,2025-12-18,2025-12-19,28.8,Late
SH034283,O034283,W03,UPS,Std,2025-12-09,2025-12-06,2025-12-10,6.05,Late
SH034284,O034284,W05,FedEx,Std,2025-12-06,2025-12-01,2025-12-06,4.89,OnTime
SH034285,O034285,W04,FedEx,Std,2026-01-03,2025-12-31,2026-01-07,5.09,Late
SH034286,O034286,W02,USPS,Std,2025-11-17,2025-11-12,2025-11-19,9.51,Late
SH034287,O034287,W01,USPS,Expedited,2025-12-27,2025-12-25,2025-12-28,16.89,Late
SH034288,O034288,W05,DHL,Std,2025-11-20,2025-11-15,2025-11-20,9.23,OnTime
SH034289,O034289,W04,UPS,Std,2025-12-13,2025-12-09,2025-12-15,10.47,Late
SH034290,O034290,W05,UPS,Std,2025-12-14,2025-12-10,2025-12-16,5.41,Late
SH034291,O034291,W03,FedEx,Std,2025-12-19,2025-12-14,2025-12-19,4.94,OnTime
SH034292,O034292,W03,UPS,Std,2025-11-12,2025-11-08,2025-11-15,6.42,Late
SH034293,O034293,W01,DHL,Overnight,2025-12-09,2025-12-09,2025-12-10,21.55,Late
SH034294,O034294,W04,FedEx,Expedited,2025-11-18,2025-11-16,2025-11-19,15.84,Late
SH034295,O034295,W02,USPS,Std,2025-12-26,2025-12-21,2025-12-26,4.85,OnTime
SH034296,O034296,W03,UPS,Std,2026-01-03,2025-12-29,2026-01-02,10.2,OnTime
SH034297,O034297,W02,USPS,Std,2025-12-17,2025-12-13,2025-12-19,10.73,Late
SH034298,O034298,W02,FedEx,Std,2025-12-06,2025-12-02,2025-12-07,11.93,Late
SH034299,O034299,W04,FedEx,Std,2025-12-31,2025-12-28,2026-01-01,6.86,Late
SH034300,O034300,W05,USPS,Std,2025-12-11,2025-12-07,2025-12-13,8.75,Late
SH034301,O034301,W03,FedEx,Std,2026-01-07,2026-01-03,2026-01-10,10.09,Late
SH034302,O034302,W02,UPS,Std,2025-11-28,2025-11-25,2025-12-01,6.05,Late
SH034303,O034303,W03,USPS,Std,2025-11-10,2025-11-07,2025-11-14,6.51,Late
SH034304,O034304,W05,FedEx,Std,2025-12-08,2025-12-05,2025-12-10,7.44,Late
SH034305,O034305,W03,UPS,Std,2025-12-06,2025-12-02,2025-12-07,5.3,Late
SH034306,O034306,W05,FedEx,Std,2025-12-30,2025-12-27,2026-01-05,7.65,Late
SH034307,O034307,W03,FedEx,Std,2025-11-13,2025-11-08,2025-11-12,6.52,OnTime
SH034308,O034308,W01,USPS,Expedited,2025-12-13,2025-12-10,2025-12-12,12.53,OnTime
SH034309,O034309,W01,USPS,Expedited,2025-12-16,2025-12-13,2025-12-15,17.4,OnTime
SH034310,O034310,W05,UPS,Expedited,2025-12-26,2025-12-23,2025-12-25,17.15,OnTime
SH034311,O034311,W01,DHL,Std,2025-11-14,2025-11-11,2025-11-16,8.72,Late
SH034312,O034312,W02,UPS,Expedited,2025-12-02,2025-11-29,2025-12-01,12.1,OnTime
SH034313,O034313,W04,DHL,Overnight,2025-12-02,2025-12-03,2025-12-04,26.35,Late
SH034314,O034314,W01,DHL,Std,2025-12-26,2025-12-21,2025-12-28,11.95,Late
SH034315,O034315,W01,USPS,Expedited,2025-12-01,2025-11-29,2025-12-01,13.86,OnTime
SH034316,O034316,W05,FedEx,Std,2025-12-04,2025-11-29,2025-12-04,4.98,OnTime
SH034317,O034317,W02,DHL,Std,2025-12-02,2025-11-28,2025-12-04,10.36,Late
SH034318,O034318,W02,UPS,Expedited,2025-11-27,2025-11-25,2025-11-28,17.21,Late
