ProductID,Category,Subcategory,StandardCost,MSRP,Vendor,SeasonalityTag
P003471,Beauty,Fragrance,145.88,281.04,VendorB,Winter
P003472,Toys,Puzzles,73.59,115.02,VendorD,Evergreen
P003473,Home,Bedding,193.88,297.06,VendorB,Giftable
P003474,Jewelry,Bracelet,121.13,172.11,VendorD,Winter
P003475,Toys,Puzzles,137.31,224.31,VendorE,Giftable
P003476,Electronics,Smart Home,144.01,258.23,VendorC,Giftable
P003477,Sports,Cycling,184.53,359.51,VendorC,Evergreen
P003478,Sports,Outdoor,20.74,41.23,VendorA,Winter
P003479,Apparel,Socks,156.01,268.43,VendorE,Giftable
P003480,Apparel,Outerwear,7.66,13.5,VendorE,Evergreen
P003481,Books,Non-Fiction,57.6,86.9,VendorA,Winter
P003482,Home,Kitchen,158.31,273.08,VendorC,Winter
P003483,Toys,Action Figures,180.29,273.29,VendorD,Evergreen
P003484,Jewelry,Bracelet,61.31,95.85,VendorB,Evergreen
P003485,Electronics,Headphones,77.44,127.3,VendorD,Evergreen
P003486,Jewelry,Earrings,91.51,129.77,VendorB,Evergreen
P003487,Toys,Board Games,182.41,338.15,VendorD,Winter
P003488,Toys,Action Figures,147.18,228.71,VendorC,Evergreen
P003489,Jewelry,Bracelet,64.93,123.77,VendorA,Evergreen
P003490,Apparel,Outerwear,40.19,79.67,VendorB,Winter
P003491,Beauty,Skincare,7.43,11.87,VendorD,Evergreen
P003492,Apparel,Socks,116.87,159.04,VendorD,Giftable
P003493,Footwear,Boots,190.77,267.55,VendorD,Giftable
P003494,Jewelry,Bracelet,32.06,61.26,VendorE,Winter
P003495,Sports,Outdoor,155.56,220.45,VendorA,Winter
P003496,Grocery,Snacks,131.6,228.13,VendorC,Giftable
P003497,Toys,Board Games,6.66,8.95,VendorE,Winter
P003498,Jewelry,Necklace,147.26,212.72,VendorC,Giftable
P003499,Sports,Outdoor,170.15,329.62,VendorB,Giftable
P003500,Electronics,Gaming,39.06,68.32,VendorA,Giftable
P003501,Beauty,Cosmetics,196.31,268.84,VendorB,Giftable
P003502,Sports,Outdoor,125.33,215.98,VendorA,Giftable
P003503,Footwear,Slippers,89.71,168.54,VendorC,Winter
P003504,Apparel,Outerwear,85.12,147.98,VendorD,Evergreen
P003505,Books,Fiction,152.11,275.84,VendorD,Evergreen
P003506,Books,Non-Fiction,160.29,285.96,VendorD,Winter
P003507,Home,Bedding,121.14,173.61,VendorC,Evergreen
P003508,Footwear,Sneakers,167.36,320.56,VendorE,Winter
P003509,Electronics,Gaming,18.02,26.26,VendorA,Giftable
P003510,Beauty,Fragrance,191.01,340.95,VendorC,Winter
P003511,Books,Fiction,184.84,247.89,VendorA,Giftable
P003512,Apparel,Sweaters,61.05,120.6,VendorC,Evergreen
P003513,Sports,Outdoor,102.77,202.88,VendorC,Winter
P003514,Sports,Cycling,68.85,115.01,VendorB,Giftable
P003515,Beauty,Fragrance,22.44,34.79,VendorB,Giftable
P003516,Footwear,Slippers,190.86,258.73,VendorE,Giftable
P003517,Toys,Action Figures,104.4,146.21,VendorD,Evergreen
P003518,Beauty,Skincare,146.15,232.78,VendorE,Giftable
P003519,Home,Bedding,124.47,187.53,VendorA,Evergreen
P003520,Jewelry,Earrings,69.0,94.84,VendorE,Evergreen
P003521,Apparel,Sweaters,64.84,98.47,VendorA,Winter
P003522,Apparel,Socks,51.53,71.55,VendorD,Giftable
P003523,Sports,Outdoor,152.48,232.79,VendorD,Giftable
P003524,Apparel,Socks,46.27,78.71,VendorE,Evergreen
P003525,Footwear,Sneakers,178.76,345.15,VendorA,Giftable
P003526,Apparel,Socks,174.43,271.15,VendorA,Giftable
P003527,Jewelry,Necklace,96.8,166.03,VendorE,Winter
P003528,Sports,Cycling,194.2,278.41,VendorE,Giftable
P003529,Books,Non-Fiction,191.07,364.08,VendorB,Evergreen
P003530,Jewelry,Bracelet,169.84,283.15,VendorB,Evergreen
P003531,Grocery,Snacks,130.27,239.11,VendorE,Giftable
P003532,Books,Non-Fiction,63.54,109.83,VendorA,Giftable
P003533,Jewelry,Earrings,179.76,320.84,VendorA,Giftable
P003534,Apparel,Sweaters,164.0,225.45,VendorB,Winter
P003535,Sports,Cycling,46.92,82.51,VendorC,Giftable
P003536,Footwear,Boots,197.96,336.57,VendorB,Giftable
P003537,Books,Fiction,68.49,135.19,VendorA,Giftable
P003538,Toys,Board Games,64.81,105.81,VendorA,Evergreen
P003539,Grocery,Coffee,193.84,306.65,VendorE,Winter
P003540,Home,Kitchen,43.1,69.33,VendorC,Evergreen
P003541,Footwear,Slippers,166.43,252.18,VendorD,Evergreen
P003542,Sports,Fitness,164.1,247.32,VendorD,Evergreen
P003543,Beauty,Cosmetics,150.13,253.92,VendorC,Giftable
P003544,Jewelry,Necklace,130.36,246.29,VendorC,Giftable
P003545,Electronics,Headphones,159.79,236.39,VendorC,Giftable
P003546,Jewelry,Bracelet,176.64,266.16,VendorD,Giftable
P003547,Books,Non-Fiction,195.57,314.22,VendorD,Winter
P003548,Books,Children,108.46,203.52,VendorD,Winter
P003549,Books,Children,122.78,185.55,VendorA,Giftable
P003550,Grocery,Coffee,31.07,46.94,VendorB,Giftable
P003551,Beauty,Cosmetics,148.15,286.28,VendorB,Winter
P003552,Beauty,Cosmetics,187.05,284.68,VendorB,Giftable
P003553,Apparel,Sweaters,133.33,238.59,VendorC,Giftable
P003554,Sports,Cycling,60.07,116.5,VendorA,Winter
P003555,Beauty,Fragrance,67.57,102.12,VendorE,Giftable
P003556,Apparel,Socks,19.44,25.5,VendorC,Winter
P003557,Grocery,Coffee,125.08,249.48,VendorA,Winter
P003558,Apparel,Outerwear,80.91,158.22,VendorA,Giftable
P003559,Sports,Fitness,36.37,56.54,VendorA,Evergreen
P003560,Electronics,Headphones,133.0,234.45,VendorD,Evergreen
P003561,Grocery,Coffee,185.08,367.79,VendorA,Giftable
P003562,Jewelry,Earrings,55.3,88.33,VendorA,Evergreen
P003563,Toys,Action Figures,25.2,33.63,VendorE,Giftable
P003564,Footwear,Slippers,150.89,284.26,VendorB,Winter
P003565,Books,Children,148.08,267.55,VendorB,Evergreen
P003566,Jewelry,Earrings,62.84,82.28,VendorA,Winter
P003567,Home,Bedding,100.36,181.67,VendorB,Giftable
P003568,Grocery,Coffee,64.32,109.03,VendorB,Winter
P003569,Beauty,Skincare,51.35,94.47,VendorE,Giftable
P003570,Footwear,Boots,182.34,319.15,VendorA,Winter
P003571,Beauty,Fragrance,190.84,310.72,VendorC,Giftable
P003572,Jewelry,Bracelet,22.67,40.43,VendorC,Giftable
P003573,Grocery,Coffee,46.81,82.58,VendorC,Winter
P003574,Toys,Action Figures,52.49,87.58,VendorC,Winter
P003575,Home,Bedding,141.16,254.28,VendorA,Giftable
P003576,Apparel,Outerwear,74.53,146.68,VendorA,Giftable
P003577,Jewelry,Necklace,91.89,172.25,VendorC,Giftable
P003578,Jewelry,Earrings,167.54,274.2,VendorD,Evergreen
P003579,Apparel,Socks,43.33,84.37,VendorA,Giftable
P003580,Home,Decor,75.52,148.04,VendorE,Evergreen
P003581,Sports,Cycling,8.32,15.36,VendorD,Winter
P003582,Jewelry,Necklace,127.83,211.23,VendorD,Evergreen
P003583,Apparel,Outerwear,119.68,200.76,VendorE,Evergreen
P003584,Toys,Puzzles,141.9,273.54,VendorB,Evergreen
P003585,Home,Decor,22.64,35.53,VendorB,Giftable
P003586,Toys,Puzzles,181.04,265.76,VendorA,Giftable
P003587,Books,Fiction,68.67,107.52,VendorB,Winter
P003588,Jewelry,Earrings,66.9,122.7,VendorE,Giftable
P003589,Toys,Action Figures,78.2,116.28,VendorA,Winter
P003590,Electronics,Gaming,157.81,261.77,VendorD,Evergreen
P003591,Jewelry,Bracelet,96.82,143.76,VendorA,Evergreen
P003592,Beauty,Cosmetics,69.9,135.46,VendorD,Giftable
P003593,Grocery,Snacks,143.59,209.08,VendorA,Giftable
P003594,Footwear,Sneakers,73.82,113.18,VendorB,Giftable
P003595,Toys,Puzzles,116.93,182.39,VendorE,Winter
P003596,Electronics,Headphones,66.1,115.8,VendorD,Giftable
P003597,Grocery,Coffee,169.79,226.63,VendorD,Giftable
P003598,Beauty,Skincare,79.01,157.19,VendorC,Giftable
P003599,Jewelry,Bracelet,187.0,325.29,VendorA,Winter
P003600,Footwear,Slippers,74.26,107.46,VendorD,Evergreen
P003601,Apparel,Sweaters,81.82,121.97,VendorD,Giftable
P003602,Sports,Outdoor,13.1,17.8,VendorC,Winter
P003603,Sports,Fitness,107.64,169.53,VendorA,Giftable
P003604,Footwear,Sneakers,147.22,233.43,VendorB,Giftable
P003605,Electronics,Headphones,105.22,166.29,VendorC,Winter
P003606,Apparel,Socks,26.82,48.45,VendorE,Giftable
P003607,Footwear,Sneakers,156.25,239.31,VendorB,Evergreen
P003608,Apparel,Outerwear,15.3,23.51,VendorC,Evergreen
P003609,Grocery,Coffee,122.65,191.93,VendorD,Giftable
P003610,Footwear,Sneakers,116.71,188.25,VendorC,Giftable
P003611,Jewelry,Bracelet,77.86,104.15,VendorA,Evergreen
P003612,Home,Kitchen,143.77,189.8,VendorE,Giftable
P003613,Books,Children,68.34,98.91,VendorB,Evergreen
P003614,Jewelry,Earrings,78.18,146.77,VendorB,Giftable
P003615,Beauty,Cosmetics,59.65,86.59,VendorA,Winter
P003616,Grocery,Snacks,91.3,165.94,VendorB,Giftable
P003617,Footwear,Slippers,22.91,41.73,VendorC,Giftable
P003618,Home,Decor,26.52,39.82,VendorD,Giftable
P003619,Beauty,Cosmetics,178.24,300.8,VendorB,Giftable
P003620,Jewelry,Bracelet,173.81,295.37,VendorE,Giftable
P003621,Beauty,Skincare,110.35,163.37,VendorA,Winter
P003622,Beauty,Skincare,28.69,54.09,VendorD,Evergreen
P003623,Beauty,Fragrance,17.49,30.66,VendorA,Giftable
P003624,Home,Kitchen,185.51,247.95,VendorA,Giftable
P003625,Footwear,Sneakers,110.18,143.58,VendorB,Giftable
P003626,Home,Kitchen,129.9,252.92,VendorB,Giftable
P003627,Toys,Puzzles,39.48,52.04,VendorA,Evergreen
P003628,Jewelry,Necklace,63.42,109.4,VendorB,Evergreen
P003629,Home,Bedding,107.02,206.73,VendorA,Winter
P003630,Electronics,Headphones,54.2,99.67,VendorE,Giftable
P003631,Toys,Puzzles,158.06,231.07,VendorD,Giftable
P003632,Apparel,Sweaters,36.08,64.88,VendorA,Winter
P003633,Beauty,Fragrance,121.58,185.64,VendorD,Winter
P003634,Electronics,Headphones,198.49,270.99,VendorA,Giftable
P003635,Toys,Action Figures,188.46,266.88,VendorC,Giftable
P003636,Grocery,Coffee,54.78,107.04,VendorC,Giftable
P003637,Footwear,Boots,180.64,348.31,VendorA,Evergreen
P003638,Jewelry,Earrings,99.41,168.24,VendorE,Evergreen
P003639,Beauty,Cosmetics,33.16,54.24,VendorE,Evergreen
P003640,Grocery,Chocolate,8.7,12.02,VendorB,Giftable
P003641,Toys,Puzzles,193.01,333.38,VendorC,Winter
P003642,Grocery,Coffee,125.2,164.87,VendorC,Winter
P003643,Home,Bedding,194.7,331.37,VendorC,Evergreen
P003644,Books,Non-Fiction,21.09,31.23,VendorA,Winter
P003645,Grocery,Coffee,138.07,220.38,VendorA,Giftable
P003646,Footwear,Slippers,193.92,385.22,VendorA,Giftable
P003647,Sports,Outdoor,17.98,31.53,VendorA,Winter
P003648,Apparel,Outerwear,9.61,13.07,VendorD,Giftable
P003649,Footwear,Boots,7.95,14.56,VendorE,Evergreen
P003650,Books,Non-Fiction,74.0,120.67,VendorE,Evergreen
P003651,Books,Non-Fiction,119.98,165.32,VendorE,Giftable
P003652,Footwear,Slippers,37.8,71.18,VendorB,Giftable
P003653,Sports,Fitness,192.96,322.18,VendorD,Giftable
P003654,Beauty,Cosmetics,58.77,95.05,VendorB,Winter
P003655,Apparel,Socks,22.83,32.29,VendorA,Winter
P003656,Grocery,Coffee,42.0,61.35,VendorE,Evergreen
P003657,Sports,Outdoor,108.97,203.53,VendorC,Evergreen
P003658,Home,Decor,15.9,26.58,VendorC,Giftable
P003659,Beauty,Fragrance,145.59,215.75,VendorD,Winter
P003660,Apparel,Sweaters,112.71,197.5,VendorA,Evergreen
P003661,Home,Decor,193.18,256.16,VendorE,Evergreen
P003662,Jewelry,Earrings,75.83,122.2,VendorA,Evergreen
P003663,Toys,Action Figures,7.1,13.97,VendorE,Winter
P003664,Sports,Outdoor,182.53,252.56,VendorE,Winter
P003665,Home,Kitchen,14.08,18.75,VendorE,Giftable
P003666,Apparel,Socks,159.94,274.7,VendorE,Giftable
P003667,Beauty,Fragrance,123.23,212.48,VendorD,Winter
P003668,Home,Decor,75.74,117.5,VendorB,Giftable
P003669,Grocery,Coffee,138.36,195.93,VendorE,Giftable
P003670,Beauty,Cosmetics,20.41,37.22,VendorD,Evergreen
P003671,Toys,Puzzles,103.55,157.96,VendorA,Winter
P003672,Grocery,Snacks,80.55,143.94,VendorD,Giftable
P003673,Apparel,Socks,130.82,214.56,VendorB,Evergreen
P003674,Footwear,Boots,41.71,65.61,VendorA,Giftable
P003675,Apparel,Socks,107.05,171.77,VendorC,Giftable
P003676,Grocery,Snacks,127.37,253.41,VendorE,Evergreen
P003677,Toys,Action Figures,26.58,46.18,VendorE,Evergreen
P003678,Beauty,Cosmetics,180.13,244.5,VendorC,Giftable
P003679,Apparel,Sweaters,108.53,151.49,VendorB,Giftable
P003680,Toys,Puzzles,158.51,309.94,VendorE,Giftable
P003681,Apparel,Socks,159.7,264.51,VendorD,Winter
P003682,Grocery,Snacks,35.51,66.32,VendorD,Giftable
P003683,Toys,Action Figures,75.47,123.8,VendorB,Giftable
P003684,Jewelry,Necklace,122.5,184.8,VendorA,Evergreen
P003685,Jewelry,Earrings,17.98,28.1,VendorC,Giftable
P003686,Beauty,Fragrance,139.62,211.47,VendorB,Evergreen
P003687,Jewelry,Bracelet,32.84,52.02,VendorD,Giftable
P003688,Apparel,Outerwear,92.43,127.91,VendorB,Evergreen
P003689,Grocery,Coffee,174.23,293.7,VendorC,Evergreen
P003690,Sports,Fitness,151.51,246.59,VendorC,Winter
P003691,Grocery,Chocolate,190.59,266.64,VendorD,Winter
P003692,Home,Kitchen,195.4,276.3,VendorA,Winter
P003693,Sports,Cycling,159.66,266.44,VendorB,Giftable
P003694,Apparel,Sweaters,108.06,168.51,VendorE,Winter
P003695,Sports,Outdoor,156.17,229.67,VendorD,Giftable
P003696,Grocery,Coffee,140.13,240.5,VendorC,Winter
P003697,Grocery,Coffee,129.69,241.07,VendorD,Evergreen
P003698,Home,Bedding,135.82,257.29,VendorE,Giftable
P003699,Toys,Puzzles,133.8,228.39,VendorE,Winter
P003700,Apparel,Socks,182.32,273.52,VendorD,Winter
P003701,Jewelry,Bracelet,190.71,258.23,VendorA,Evergreen
P003702,Home,Kitchen,75.6,113.92,VendorA,Giftable
P003703,Apparel,Sweaters,69.22,108.19,VendorE,Winter
P003704,Books,Fiction,182.7,239.34,VendorE,Giftable
P003705,Grocery,Snacks,148.88,268.45,VendorD,Giftable
P003706,Electronics,Headphones,48.22,76.7,VendorD,Giftable
P003707,Electronics,Headphones,90.5,122.48,VendorD,Giftable
P003708,Beauty,Skincare,132.68,183.08,VendorB,Giftable
P003709,Beauty,Cosmetics,81.82,161.36,VendorC,Evergreen
P003710,Beauty,Skincare,177.23,293.03,VendorB,Evergreen
P003711,Grocery,Chocolate,9.7,17.21,VendorB,Giftable
P003712,Beauty,Fragrance,6.2,10.94,VendorE,Giftable
P003713,Home,Kitchen,41.45,77.61,VendorB,Winter
P003714,Beauty,Fragrance,7.77,10.36,VendorD,Giftable
P003715,Sports,Cycling,160.9,227.43,VendorA,Giftable
P003716,Jewelry,Bracelet,64.1,84.54,VendorC,Giftable
P003717,Footwear,Sneakers,108.28,150.27,VendorE,Evergreen
P003718,Grocery,Coffee,126.25,244.76,VendorC,Giftable
P003719,Beauty,Cosmetics,101.96,176.82,VendorD,Winter
P003720,Jewelry,Bracelet,103.87,178.05,VendorB,Evergreen
P003721,Beauty,Cosmetics,148.4,210.18,VendorC,Winter
P003722,Books,Children,67.93,98.28,VendorD,Evergreen
P003723,Books,Fiction,52.01,81.57,VendorD,Evergreen
P003724,Apparel,Outerwear,17.28,24.74,VendorD,Evergreen
P003725,Electronics,Smart Home,8.89,16.02,VendorA,Giftable
P003726,Beauty,Cosmetics,170.66,263.91,VendorA,Winter
P003727,Books,Fiction,187.29,318.3,VendorA,Giftable
P003728,Apparel,Outerwear,146.95,196.29,VendorC,Evergreen
P003729,Jewelry,Necklace,100.01,152.12,VendorE,Winter
P003730,Beauty,Skincare,95.83,180.74,VendorE,Giftable
P003731,Footwear,Sneakers,41.33,65.69,VendorD,Evergreen
P003732,Apparel,Sweaters,184.76,330.04,VendorB,Winter
P003733,Beauty,Skincare,62.95,86.15,VendorA,Evergreen
P003734,Sports,Cycling,139.41,255.55,VendorC,Giftable
P003735,Home,Decor,105.9,154.31,VendorE,Winter
P003736,Sports,Cycling,40.96,58.13,VendorD,Giftable
P003737,Footwear,Boots,50.82,70.03,VendorC,Giftable
P003738,Sports,Fitness,61.47,81.07,VendorD,Giftable
P003739,Beauty,Fragrance,27.38,40.71,VendorB,Giftable
P003740,Apparel,Outerwear,143.35,225.95,VendorE,Evergreen
P003741,Books,Fiction,86.45,143.56,VendorE,Evergreen
P003742,Beauty,Cosmetics,108.99,214.17,VendorA,Evergreen
P003743,Sports,Outdoor,41.3,57.36,VendorD,Winter
P003744,Grocery,Snacks,135.88,250.85,VendorC,Evergreen
P003745,Toys,Action Figures,185.97,251.29,VendorC,Winter
P003746,Grocery,Coffee,46.58,71.3,VendorD,Giftable
P003747,Grocery,Coffee,23.46,44.63,VendorA,Winter
P003748,Home,Decor,67.0,120.72,VendorB,Evergreen
P003749,Footwear,Slippers,101.9,160.16,VendorA,Evergreen
P003750,Grocery,Snacks,156.9,269.12,VendorC,Giftable
P003751,Grocery,Chocolate,157.11,312.17,VendorB,Evergreen
P003752,Jewelry,Necklace,35.98,56.78,VendorB,Evergreen
P003753,Books,Fiction,33.91,49.91,VendorE,Giftable
P003754,Electronics,Smart Home,105.92,187.16,VendorE,Winter
P003755,Toys,Action Figures,176.12,270.08,VendorE,Giftable
P003756,Books,Non-Fiction,94.02,173.59,VendorE,Giftable
P003757,Electronics,Smart Home,52.49,82.49,VendorD,Giftable
P003758,Books,Fiction,82.78,113.05,VendorA,Winter
P003759,Grocery,Snacks,94.23,123.32,VendorD,Giftable
P003760,Electronics,Headphones,105.56,181.04,VendorE,Evergreen
P003761,Books,Non-Fiction,145.72,221.17,VendorE,Evergreen
P003762,Books,Fiction,30.03,45.26,VendorC,Winter
P003763,Home,Kitchen,81.68,125.86,VendorD,Giftable
P003764,Sports,Outdoor,41.51,79.81,VendorC,Giftable
P003765,Sports,Outdoor,60.92,117.03,VendorD,Giftable
P003766,Jewelry,Earrings,68.56,112.77,VendorA,Giftable
P003767,Apparel,Sweaters,88.76,156.35,VendorD,Winter
P003768,Sports,Fitness,154.36,255.09,VendorA,Giftable
P003769,Grocery,Snacks,122.33,237.34,VendorC,Giftable
P003770,Grocery,Chocolate,197.04,322.49,VendorB,Giftable
P003771,Sports,Outdoor,108.88,200.62,VendorE,Giftable
P003772,Jewelry,Bracelet,182.86,334.43,VendorA,Giftable
P003773,Electronics,Headphones,14.32,25.58,VendorB,Winter
P003774,Beauty,Fragrance,145.87,273.14,VendorB,Winter
P003775,Electronics,Gaming,153.93,204.41,VendorD,Winter
P003776,Beauty,Cosmetics,51.37,76.7,VendorD,Giftable
P003777,Beauty,Fragrance,41.06,76.74,VendorB,Evergreen
P003778,Books,Non-Fiction,72.21,115.27,VendorA,Evergreen
P003779,Toys,Board Games,20.83,27.12,VendorB,Giftable
P003780,Apparel,Outerwear,37.76,73.52,VendorB,Winter
P003781,Home,Decor,36.21,71.46,VendorA,Winter
P003782,Grocery,Chocolate,66.79,115.11,VendorD,Giftable
P003783,Electronics,Gaming,115.54,166.99,VendorA,Evergreen
P003784,Books,Children,94.41,158.41,VendorC,Evergreen
P003785,Beauty,Skincare,90.56,162.11,VendorD,Evergreen
P003786,Electronics,Headphones,23.91,44.17,VendorD,Giftable
P003787,Jewelry,Bracelet,118.52,184.74,VendorC,Evergreen
P003788,Footwear,Slippers,125.83,175.45,VendorB,Giftable
P003789,Books,Children,139.04,202.08,VendorD,Evergreen
P003790,Apparel,Sweaters,74.31,133.54,VendorB,Winter
P003791,Electronics,Gaming,135.79,256.04,VendorE,Giftable
P003792,Jewelry,Earrings,174.6,259.4,VendorD,Giftable
P003793,Apparel,Socks,113.53,164.51,VendorC,Giftable
P003794,Apparel,Socks,45.97,66.46,VendorE,Evergreen
P003795,Electronics,Gaming,40.08,60.13,VendorB,Giftable
P003796,Toys,Puzzles,182.41,361.36,VendorD,Winter
P003797,Home,Decor,114.65,161.35,VendorD,Giftable
P003798,Footwear,Sneakers,117.28,204.34,VendorD,Giftable
P003799,Apparel,Sweaters,56.23,91.41,VendorE,Winter
P003800,Electronics,Headphones,175.87,318.3,VendorB,Evergreen
P003801,Jewelry,Earrings,168.06,297.16,VendorA,Evergreen
P003802,Apparel,Socks,61.58,98.07,VendorE,Winter
P003803,Sports,Outdoor,105.15,173.23,VendorE,Winter
P003804,Footwear,Slippers,8.93,16.99,VendorB,Winter
P003805,Footwear,Slippers,73.69,104.22,VendorE,Giftable
P003806,Footwear,Slippers,161.52,256.45,VendorD,Evergreen
P003807,Grocery,Chocolate,153.07,300.6,VendorD,Evergreen
P003808,Jewelry,Bracelet,167.98,319.22,VendorC,Winter
P003809,Apparel,Socks,183.44,313.92,VendorA,Winter
P003810,Toys,Board Games,145.9,290.9,VendorC,Winter
P003811,Beauty,Fragrance,164.31,233.83,VendorD,Giftable
P003812,Toys,Puzzles,125.39,245.84,VendorE,Evergreen
P003813,Jewelry,Necklace,120.52,214.88,VendorD,Winter
P003814,Jewelry,Earrings,14.33,21.78,VendorD,Giftable
P003815,Grocery,Snacks,184.08,347.77,VendorE,Giftable
P003816,Apparel,Socks,21.68,29.07,VendorE,Winter
P003817,Home,Kitchen,158.31,227.64,VendorC,Evergreen
P003818,Grocery,Snacks,178.54,265.45,VendorB,Giftable
P003819,Apparel,Socks,91.31,135.3,VendorC,Winter
P003820,Toys,Board Games,136.91,187.68,VendorE,Giftable
P003821,Apparel,Sweaters,150.17,215.14,VendorA,Giftable
P003822,Books,Fiction,134.45,267.59,VendorA,Giftable
P003823,Home,Decor,101.69,181.74,VendorA,Giftable
P003824,Sports,Fitness,60.25,82.01,VendorE,Giftable
P003825,Home,Decor,190.4,334.19,VendorB,Evergreen
P003826,Toys,Board Games,91.55,163.26,VendorB,Giftable
P003827,Apparel,Outerwear,108.57,142.82,VendorE,Winter
P003828,Beauty,Cosmetics,170.48,237.2,VendorB,Giftable
P003829,Beauty,Skincare,48.93,74.42,VendorA,Evergreen
P003830,Grocery,Coffee,110.16,150.92,VendorB,Winter
P003831,Sports,Cycling,12.47,24.82,VendorC,Evergreen
P003832,Jewelry,Necklace,29.44,53.45,VendorC,Giftable
P003833,Home,Kitchen,186.9,278.0,VendorA,Giftable
P003834,Toys,Action Figures,148.73,243.05,VendorB,Giftable
P003835,Books,Non-Fiction,89.27,129.49,VendorD,Winter
P003836,Footwear,Sneakers,196.2,373.62,VendorE,Winter
P003837,Books,Fiction,152.41,221.45,VendorE,Winter
P003838,Beauty,Skincare,123.82,238.69,VendorD,Giftable
P003839,Home,Kitchen,183.2,293.37,VendorD,Giftable
P003840,Home,Bedding,64.32,125.61,VendorC,Winter
P003841,Grocery,Coffee,154.03,291.61,VendorC,Winter
P003842,Sports,Outdoor,191.4,288.62,VendorA,Giftable
P003843,Toys,Action Figures,34.25,62.0,VendorC,Giftable
P003844,Home,Kitchen,75.61,117.23,VendorD,Giftable
P003845,Sports,Fitness,114.14,165.5,VendorA,Giftable
P003846,Footwear,Boots,181.62,316.41,VendorB,Giftable
P003847,Books,Non-Fiction,89.71,154.07,VendorB,Giftable
P003848,Electronics,Headphones,195.22,268.04,VendorC,Giftable
P003849,Electronics,Gaming,185.77,348.38,VendorA,Giftable
P003850,Sports,Cycling,195.86,304.87,VendorE,Giftable
P003851,Jewelry,Necklace,8.59,13.14,VendorE,Winter
P003852,Electronics,Gaming,110.96,215.89,VendorA,Giftable
P003853,Grocery,Chocolate,149.3,195.28,VendorD,Giftable
P003854,Electronics,Gaming,113.93,200.92,VendorE,Evergreen
P003855,Footwear,Slippers,86.02,122.11,VendorC,Evergreen
P003856,Electronics,Smart Home,89.32,150.72,VendorB,Evergreen
P003857,Apparel,Sweaters,199.69,266.03,VendorC,Evergreen
P003858,Home,Bedding,128.29,204.01,VendorC,Giftable
P003859,Jewelry,Earrings,30.49,42.96,VendorD,Evergreen
P003860,Sports,Cycling,119.12,160.75,VendorE,Giftable
P003861,Toys,Action Figures,103.19,173.59,VendorC,Giftable
P003862,Books,Children,115.94,220.81,VendorB,Giftable
P003863,Books,Non-Fiction,72.5,144.2,VendorE,Evergreen
P003864,Jewelry,Necklace,95.75,169.5,VendorB,Winter
